"cliente_sk","nome_cliente","cognome_cliente","citta","regione","data_ultimo_ordine","data_primo_ordine","numero_ordini","fatturato_totale","scontrino_medio","importo_massimo_ordine","totale_prodotti_acquistati","num_prodotti_distinti","num_categorie_distinte"
4795,"Gianluigi","Mercantini","Vallinfreda","Sicilia","2025-05-22","2023-11-28","4","9416.92","1046.3244444444444444","2569.86","12","8","6"
4796,"Beatrice","Armani","Asinara Lazzaretto","Puglia","2025-08-21","2024-09-18","5","12907.29","1075.6075000000000000","2228.45","14","9","7"
4797,"Ronaldo","Praga","Borghetto San Nicolo'","Emilia-Romagna","2025-09-12","2023-12-26","3","4975.83","1243.9575000000000000","2559.03","6","4","3"
4798,"Renata","Blasi","Mezzomerico","Basilicata","2025-08-06","2025-04-15","2","2216.66","738.8866666666666667","1138.82","4","3","3"
4799,"Gaspare","Gonzaga","Mori","Lazio","2025-10-25","2024-02-29","8","14104.31","829.6652941176470588","1706.02","21","12","6"
4800,"Renzo","Satriani","Campiano","Puglia","2024-12-02","2023-12-28","6","17800.15","1186.6766666666666667","2968.84","21","12","6"
4801,"Roberta","Valentino","Carbonara Scrivia","Puglia","2025-10-15","2023-12-10","7","9868.43","704.8878571428571429","1484.42","16","13","7"
4802,"Virgilio","Sansoni","Cavi","Lazio","2025-10-05","2024-01-20","5","6139.31","767.4137500000000000","1325.60","10","7","5"
4803,"Ugolino","Antonioni","San Zio","Sicilia","2024-05-27","2024-03-01","4","5833.31","729.1637500000000000","1706.02","9","7","5"
4804,"Arnulfo","Camiscione","Pedeguarda","Toscana","2024-12-27","2023-12-16","6","12933.94","862.2626666666666667","1706.02","16","13","8"
4805,"Flora","Luria","Villa Basilica","Lombardia","2025-06-17","2023-11-24","5","5882.94","840.4200000000000000","2476.78","9","7","6"
4806,"Fabio","Grasso","Villefranche","Valle d'Aosta","2025-09-20","2024-01-27","4","5443.62","907.2700000000000000","2651.20","8","5","3"
4807,"Imelda","Interminei","Valle Martella","Marche","2025-04-25","2024-03-12","2","2430.34","1215.1700000000000000","1325.60","2","2","2"
4808,"Piergiuseppe","Toscani","Correzzola","Basilicata","2025-06-11","2023-11-19","6","9123.70","829.4272727272727273","1325.60","12","9","6"
4809,"Emilio","Casale","Bienate","Veneto","2025-11-15","2024-04-02","5","7070.80","785.6444444444444444","1325.60","9","9","6"
4810,"Federica","Caboto","Passopisciaro","Valle d'Aosta","2025-05-24","2024-01-30","4","7694.27","854.9188888888888889","2578.92","12","8","4"
4811,"Barbara","Miniati","Sant'Andrea Apostolo","Lazio","2025-09-30","2024-06-24","6","8748.45","729.0375000000000000","1625.56","15","11","7"
4812,"Alderano","Roero","Baldissero D'Alba","Lombardia","2025-06-07","2024-02-26","4","3020.57","604.1140000000000000","1484.42","5","5","4"
4813,"Isabella","Vasari","Chieuti","Sicilia","2025-09-15","2025-02-11","2","3469.41","693.8820000000000000","1100.34","6","5","4"
4814,"Greca","Giulietti","Polcanto","Puglia","2025-07-10","2024-01-25","3","10599.43","1177.7144444444444444","2210.99","13","8","6"
4815,"Lisa","Civaschi","San Nicolo' D'Arcidano","Lombardia","2025-10-31","2024-10-03","3","6204.87","1034.1450000000000000","1425.18","6","5","4"
4816,"Gustavo","Anichini","Motta Santa Lucia","Molise","2024-11-24","2024-04-08","5","8708.25","791.6590909090909091","2607.14","12","9","6"
4817,"Tatiana","Riccardi","Sumirago","Calabria","2025-11-02","2024-04-22","9","15110.10","1007.3400000000000000","2569.86","20","12","7"
4818,"Giacobbe","Tassoni","Cassino D'Alberi","Puglia","2025-11-07","2023-12-24","7","10812.69","831.7453846153846154","2547.09","19","11","7"
4819,"Roman","Govoni","Civitanova Marche","Valle d'Aosta","2025-10-21","2024-03-27","7","7290.84","607.5700000000000000","1484.42","12","12","6"
4820,"Biagio","Morandini","Masio","Umbria","2024-12-31","2024-06-05","2","6371.91","1274.3820000000000000","1637.14","6","5","4"
4821,"Stefania","Galtarossa","Dusino","Puglia","2024-05-28","2024-02-10","4","4611.91","576.4887500000000000","1303.57","8","7","5"
4822,"Serafina","Gentileschi","Vauda Canavese Superiore","Calabria","2025-10-17","2023-12-30","8","15638.28","919.8988235294117647","2236.01","25","12","8"
4823,"Benedetto","Tirabassi","Fraore","Sicilia","2025-10-18","2024-07-12","6","9353.66","1039.2955555555555556","2316.50","11","8","5"
4824,"Melissa","Boldù","Centallo","Sardegna","2025-07-01","2024-03-14","6","16558.03","1182.7164285714285714","4275.54","19","10","6"
4825,"Silvio","Matteotti","Santa Maria In Punta","Trentino-Alto Adige","2025-11-06","2024-09-30","6","11149.52","743.3013333333333333","1587.77","16","13","8"
4826,"Martino","Fieramosca","San Massimo All'Adige","Emilia-Romagna","2025-04-06","2023-11-24","3","4273.57","854.7140000000000000","1172.87","6","5","5"
4827,"Alderano","Tonisto","Marchesino","Emilia-Romagna","2025-09-06","2023-12-06","6","8762.83","796.6209090909090909","2507.01","13","9","5"
4828,"Alphons","Moneta","Minervino Di Lecce","Trentino-Alto Adige","2025-11-01","2024-04-30","6","11280.00","940.0000000000000000","1978.26","15","9","7"
4829,"Sandra","Vattimo","Alba Di Canazei","Emilia-Romagna","2025-09-09","2024-04-04","7","13988.36","999.1685714285714286","2316.50","18","13","7"
4830,"Alessio","Cagnotto","Conca Della Campania","Lombardia","2025-10-01","2024-03-10","6","14916.23","994.4153333333333333","2850.36","17","13","8"
4831,"Rolando","Nicolini","Villa Grande","Emilia-Romagna","2025-09-09","2024-11-15","3","3624.68","517.8114285714285714","1193.04","9","5","3"
4832,"Giorgio","Scaramucci","Marino","Valle d'Aosta","2025-09-16","2025-02-04","2","2512.62","837.5400000000000000","1113.24","3","3","3"
4833,"Vito","Malenchini","Corfinio","Veneto","2025-07-05","2023-12-04","3","5987.62","997.9366666666666667","1303.57","8","6","4"
4834,"Silvio","Ceci","Festiona","Sicilia","2025-09-09","2024-02-20","8","11468.82","955.7350000000000000","2327.36","13","10","6"
4835,"Francesca","Baroffio","Tronzano Lago Maggiore","Calabria","2025-08-27","2024-01-04","6","11191.00","1119.1000000000000000","2630.60","13","10","5"
4836,"Sandro","Vento","Venetico","Friuli-Venezia Giulia","2025-11-10","2024-10-20","5","11691.04","779.4026666666666667","1625.56","16","13","6"
4837,"Gionata","Casagrande","Cangelasio","Lombardia","2025-10-16","2023-11-19","4","10836.54","903.0450000000000000","2569.86","13","11","7"
4838,"Maria","Cilibrasi","Masanti Di Sotto","Calabria","2025-06-08","2023-12-29","7","11939.03","852.7878571428571429","1898.04","18","13","6"
4839,"Luciano","Marangoni","Roisan","Campania","2025-10-18","2024-12-04","4","13808.72","1150.7266666666666667","3910.71","16","10","7"
4840,"Orlando","Castelli","Ponzano Veneto","Lazio","2025-09-23","2024-02-09","5","11683.11","1460.3887500000000000","3518.61","12","7","3"
4841,"Ornella","Barsanti","Borgo Grappa","Piemonte","2025-10-02","2024-04-19","7","16991.99","1213.7135714285714286","2728.56","18","12","8"
4842,"Teresa","Nievo","Casnate","Valle d'Aosta","2025-10-17","2024-09-28","5","11935.64","994.6366666666666667","3945.90","14","11","6"
4843,"Lidia","Chindamo","Graun/Unterl.","Lombardia","2025-11-12","2023-11-24","13","25298.16","872.3503448275862069","3854.79","39","20","8"
4844,"Ippazio","Silvestri","Dossena","Campania","2024-12-20","2024-07-08","6","6954.55","993.5071428571428571","1261.76","7","7","6"
4845,"Telemaco","Nievo","Bedizzole","Marche","2025-10-29","2024-01-31","7","12660.46","1150.9509090909090909","2094.62","18","8","5"
4846,"Raimondo","Murialdo","Barcarola","Piemonte","2024-03-03","2024-03-03","1","67.07","67.0700000000000000","67.07","1","1","1"
4847,"Rembrandt","Notarbartolo","Camazzole","Trentino-Alto Adige","2025-10-16","2024-02-20","4","7156.81","1192.8016666666666667","3342.68","9","5","5"
4848,"Paulina","Anastasi","Sant'Arcangelo Di Magione","Umbria","2025-10-10","2024-10-11","3","7379.89","922.4862500000000000","2226.48","9","8","6"
4849,"Sergius","Pellico","San Lorenzo Al Mare","Liguria","2024-06-02","2024-05-17","2","4702.17","1175.5425000000000000","2209.48","5","3","3"
4850,"Stella","Foscari","Nociazzi Inferiore","Veneto","2025-10-28","2023-11-26","9","18120.80","1006.7111111111111111","2226.48","24","16","7"
4851,"Guarino","Mondaini","Conco","Basilicata","2025-10-13","2024-01-23","5","7218.50","656.2272727272727273","2476.78","13","9","5"
4852,"Elmo","Parpinel","Donato","Basilicata","2025-07-04","2024-01-22","6","13226.78","1102.2316666666666667","3715.17","16","12","7"
4853,"Sebastiano","Federici","Sassostorno","Lazio","2025-03-23","2023-12-25","5","5500.74","687.5925000000000000","1898.04","10","8","6"
4854,"Dolores","Borsellino","Pietrapennata","Liguria","2025-08-08","2024-10-03","4","6072.10","674.6777777777777778","1375.42","12","9","7"
4855,"Agostino","Nolcini","Brescello","Sardegna","2025-02-06","2024-03-09","3","5577.97","929.6616666666666667","1303.57","7","6","4"
4856,"Domenico","Armellini","Verzegnis","Sicilia","2025-08-12","2024-07-21","5","11323.14","1258.1266666666666667","2968.84","12","8","7"
4857,"Fortunata","Cuomo","San Michele Al Fiume","Sardegna","2024-04-19","2024-04-19","1","1741.94","870.9700000000000000","1671.34","3","2","2"
4858,"Silvio","Grifeo","Solanas","Abruzzo","2025-09-27","2024-01-09","4","10328.74","1475.5342857142857143","2578.92","10","6","5"
4859,"Sebastiano","Gaito","Marianella","Sicilia","2025-04-19","2024-02-07","4","5357.95","765.4214285714285714","2707.84","8","6","5"
4860,"Romolo","Necci","Villa Bartolomea","Calabria","2025-06-21","2024-11-07","2","3859.27","964.8175000000000000","1303.57","4","4","3"
4861,"Ranieri","Bellocchio","Villanova Mondovi'","Campania","2025-09-11","2024-06-08","9","19254.21","962.7105000000000000","3013.59","30","16","8"
4862,"Matteo","Paoletti","Portoscuso","Campania","2025-09-25","2024-02-14","8","17093.42","1314.8784615384615385","3172.73","18","9","6"
4863,"Graziano","Bertolucci","Voltido","Liguria","2025-05-06","2025-05-06","1","790.98","395.4900000000000000","445.08","2","2","2"
4864,"Serafina","Lombardo","Conversano","Valle d'Aosta","2024-06-29","2024-06-29","1","1078.08","539.0400000000000000","853.01","2","2","2"
4865,"Graziella","Campano","Dairago","Abruzzo","2025-09-07","2024-01-19","5","8994.87","999.4300000000000000","2165.96","11","8","5"
4866,"Ugolino","Tozzi","Torre Del Greco","Piemonte","2025-05-16","2024-05-21","8","14224.70","1016.0500000000000000","1781.18","16","14","8"
4867,"Filippo","Togliatti","Bobbio","Valle d'Aosta","2025-11-05","2024-02-13","6","11816.48","908.9600000000000000","2607.14","15","12","8"
4868,"Osvaldo","Gottardi","San Rocco Di Camogli","Sardegna","2025-06-12","2024-03-07","3","3172.11","793.0275000000000000","1082.98","4","3","3"
4869,"Adelasia","Pozzecco","San Michele Del Carso","Valle d'Aosta","2025-08-11","2023-11-22","4","7084.95","885.6187500000000000","2120.96","9","8","6"
4871,"Ermanno","Bixio","San Carlo","Liguria","2024-10-04","2024-06-01","5","8285.61","920.6233333333333333","3248.94","13","8","5"
4872,"Francesco","Travia","Tralia","Liguria","2025-01-27","2024-01-18","6","14395.90","959.7266666666666667","2607.14","19","12","7"
4873,"Adriano","Olivetti","Corriolo","Campania","2025-08-22","2024-06-16","4","7471.25","1067.3214285714285714","1410.20","9","7","4"
4874,"Fiorenzo","Zichichi","Carassai","Trentino-Alto Adige","2024-08-02","2024-04-28","3","7806.71","975.8387500000000000","1484.42","8","8","5"
4875,"Flavia","Rossellini","Sant'Andrea Di Conza","Puglia","2024-07-15","2024-04-09","2","2624.21","656.0525000000000000","1028.83","4","4","4"
4876,"Liana","Mantegazza","Sant'Albino","Piemonte","2025-06-12","2025-02-07","4","6109.15","872.7357142857142857","1325.60","8","7","6"
4877,"Rosina","Bernetti","Stazione Valmozzola","Veneto","2025-08-26","2024-08-18","2","614.60","204.8666666666666667","445.08","3","3","3"
4878,"Atenulf","Farina","San Giovanni Paganica","Veneto","2025-09-04","2024-02-20","11","19757.88","987.8940000000000000","1425.18","21","13","6"
4879,"Lucrezia","Barcaccia","Polverosa","Calabria","2025-08-03","2023-12-02","7","9811.25","891.9318181818181818","2286.82","12","10","7"
4880,"Piergiuseppe","Pizzo","Sovico","Trentino-Alto Adige","2025-08-17","2025-08-17","1","124.02","124.0200000000000000","124.02","2","1","1"
4881,"Gemma","Ricciardi","St. Josef am See","Campania","2025-06-06","2025-02-19","2","1912.54","637.5133333333333333","948.92","3","3","2"
4882,"Vincenza","Rocca","Montallese","Puglia","2025-09-26","2023-12-22","4","4828.49","1207.1225000000000000","2630.60","5","4","3"
4883,"Ornella","Ginesio","Ripe San Ginesio","Marche","2025-08-18","2024-03-13","6","8117.19","901.9100000000000000","3491.04","13","7","5"
4884,"Pier","Ligorio","Capriano Del Colle","Emilia-Romagna","2025-02-25","2024-07-17","2","1928.49","482.1225000000000000","1303.57","4","4","4"
4885,"Marta","Columbo","Quingentole","Abruzzo","2025-10-10","2023-12-23","7","12422.25","887.3035714285714286","2256.31","17","11","6"
4886,"Ludovica","Basso","Casale Di Tornolo","Sardegna","2025-04-30","2024-12-31","2","2473.98","824.6600000000000000","1163.68","4","2","2"
4887,"Roman","Asmundo","Nuchis","Sardegna","2025-09-21","2024-03-14","4","10412.98","800.9984615384615385","1425.18","13","12","6"
4888,"Massimo","Galilei","Ponte In Valtellina","Marche","2025-07-15","2024-11-04","4","8080.52","1010.0650000000000000","2850.36","13","7","5"
4889,"Ugo","Viviani","Angeli Di Mergo","Sicilia","2025-11-03","2023-11-27","8","15155.69","1010.3793333333333333","1819.04","16","13","8"
4890,"Fulvio","Salandra","Vergano Villa","Basilicata","2025-10-31","2024-01-16","6","9733.75","811.1458333333333333","3258.72","14","10","5"
4891,"Tonino","Leonardi","Celle","Basilicata","2025-09-17","2024-04-06","8","12432.29","956.3300000000000000","2592.13","15","13","7"
4892,"Camilla","Contrafatto","San Vito Sullo Ionio","Basilicata","2025-10-15","2024-08-10","5","6007.06","667.4511111111111111","1163.68","10","9","6"
4893,"Gloria","Bongiorno","Lovere","Calabria","2025-11-11","2024-05-11","6","8845.24","884.5240000000000000","1484.42","11","10","7"
4894,"Costantino","Schicchi","Rignano Garganico","Sardegna","2025-11-07","2024-12-31","4","6802.34","971.7628571428571429","2226.48","8","7","4"
4895,"Ninetta","Venturi","Castel Boglione","Sicilia","2025-04-20","2023-12-23","9","16541.10","973.0058823529411765","2441.37","20","14","8"
4896,"Camillo","Lombroso","Arnad","Sicilia","2025-05-24","2024-02-17","3","10227.55","1136.3944444444444444","2559.03","12","8","6"
4897,"Gelsomina","Migliaccio","Arasi'","Toscana","2025-08-22","2024-03-20","4","5013.67","835.6116666666666667","1315.30","6","5","5"
4898,"Alphons","Giolitti","Pasiano","Lombardia","2025-10-01","2024-05-03","4","11465.35","1042.3045454545454545","2728.56","14","10","6"
4899,"Maria","Sordi","Esperia Inferiore","Trentino-Alto Adige","2025-03-06","2024-03-23","3","5475.09","912.5150000000000000","1315.30","7","6","5"
4900,"Liana","Giannuzzi","Urbe","Campania","2025-11-11","2024-03-19","5","10114.35","1264.2937500000000000","2345.74","10","7","6"
4901,"Gaetano","Alboni","Macari","Abruzzo","2025-10-15","2024-04-20","4","8258.67","1032.3337500000000000","3474.75","11","7","5"
4902,"Marco","Serlupi","Inverigo","Veneto","2025-03-12","2024-03-06","3","3625.09","604.1816666666666667","1143.41","6","5","4"
4903,"Maurizio","Monaco","Vestreno","Veneto","2025-05-25","2024-02-01","5","9839.09","819.9241666666666667","1410.20","13","11","7"
4904,"Michelangelo","Muti","Casalzuigno","Basilicata","2025-04-19","2024-02-24","4","10635.65","1181.7388888888888889","3086.49","16","9","5"
4905,"Adriano","Cimini","Platania","Sardegna","2025-06-03","2023-12-06","6","13513.15","1228.4681818181818182","2507.01","18","10","5"
4906,"Giada","Sordi","Santa Maria Delle Grazie","Sicilia","2024-03-14","2024-03-14","1","1510.30","503.4333333333333333","793.89","3","3","2"
4907,"Lilla","Zaccagnini","Vico","Veneto","2025-07-06","2023-11-22","7","10799.22","899.9350000000000000","2850.36","14","10","6"
4908,"Maurizio","Sbarbaro","Rocca San Zenone","Veneto","2025-10-17","2024-01-15","7","11747.02","903.6169230769230769","3715.17","16","10","6"
4909,"Gastone","Pergolesi","Curteri","Lombardia","2025-09-10","2024-01-06","5","18026.69","1001.4827777777777778","2820.40","25","16","7"
4910,"Michela","Carducci","Riomagno","Sardegna","2025-08-19","2024-03-19","5","10228.98","929.9072727272727273","1425.18","11","10","6"
4911,"Federica","Cavanna","Colleponi Di Genga","Campania","2025-06-05","2023-11-19","6","17402.03","1450.1691666666666667","3945.90","20","11","7"
4912,"Claudia","Marazzi","Fregona","Piemonte","2025-07-15","2024-04-16","4","8402.00","1200.2857142857142857","3491.04","11","7","5"
4913,"Monica","Pontecorvo","Pacengo","Valle d'Aosta","2025-08-10","2024-03-20","6","6649.09","831.1362500000000000","2209.48","11","7","5"
4915,"Tina","Giammusso","Castelsilano","Veneto","2025-07-01","2024-04-11","6","6970.32","697.0320000000000000","1315.30","11","10","6"
4916,"Giuliana","Abbagnale","Morgex","Piemonte","2024-05-14","2024-05-14","1","1217.32","405.7733333333333333","853.01","4","3","3"
4917,"Griselda","Doria","Sapri","Sardegna","2025-10-07","2024-05-02","6","9657.53","877.9572727272727273","1425.18","11","10","5"
4918,"Vincentio","Sokolov","Tisoi","Emilia-Romagna","2025-10-22","2023-12-04","6","8152.68","905.8533333333333333","1375.42","10","8","6"
4919,"Bianca","Stoppani","Montaldo Scarampi","Veneto","2024-12-20","2023-12-13","5","10577.18","813.6292307692307692","1706.02","14","12","6"
4920,"Cesare","Leonardi","Tricesimo","Liguria","2025-04-12","2024-06-08","3","5664.91","809.2728571428571429","1484.42","7","7","6"
4921,"Bianca","Tropea","Civitella D'Agliano","Marche","2025-10-28","2024-04-07","7","8619.69","718.3075000000000000","3339.72","16","8","6"
4922,"Ignazio","Ammaniti","Castiglion Fibocchi","Lombardia","2025-05-20","2023-11-21","8","17370.89","1085.6806250000000000","3945.90","19","14","7"
4923,"Ivan","Buonauro","Tornaco","Veneto","2025-10-07","2024-04-13","5","7792.40","779.2400000000000000","3518.61","15","10","6"
4924,"Ugolino","Scaramucci","Aldino","Lazio","2025-09-23","2024-09-29","8","19652.22","1228.2637500000000000","4275.54","23","14","8"
4925,"Livia","Bompiani","Ghizzano","Emilia-Romagna","2024-10-26","2023-12-16","4","2989.54","597.9080000000000000","1113.24","6","5","4"
